Student ID,Name,Amount Due,Payment Status
STU0041764,Student 41764,18000,Paid
STU0041765,Student 41765,18000,Pending
STU0041766,Student 41766,12000,Pending
STU0041767,Student 41767,18000,Paid
STU0041768,Student 41768,25000,Pending
STU0041769,Student 41769,18000,Pending
STU0041770,Student 41770,25000,Paid
STU0041771,Student 41771,12000,Pending
STU0041772,Student 41772,18000,Pending
STU0041773,Student 41773,25000,Pending
STU0041774,Student 41774,12000,Paid
STU0041775,Student 41775,12000,Paid
STU0041776,Student 41776,12000,Pending
STU0041777,Student 41777,18000,Paid
STU0041778,Student 41778,18000,Pending
STU0041779,Student 41779,12000,Pending
STU0041780,Student 41780,12000,Pending
STU0041781,Student 41781,18000,Pending
STU0041782,Student 41782,12000,Paid
STU0041783,Student 41783,12000,Pending
STU0041784,Student 41784,25000,Pending
STU0041785,Student 41785,18000,Paid
STU0041786,Student 41786,12000,Paid
STU0041787,Student 41787,18000,Pending
STU0041788,Student 41788,12000,Pending
STU0041789,Student 41789,12000,Paid
STU0041790,Student 41790,25000,Paid
STU0041791,Student 41791,25000,Paid
STU0041792,Student 41792,18000,Pending
STU0041793,Student 41793,12000,Paid
STU0041794,Student 41794,18000,Pending
STU0041795,Student 41795,12000,Paid
STU0041796,Student 41796,25000,Pending
STU0041797,Student 41797,12000,Paid
STU0041798,Student 41798,18000,Paid
STU0041799,Student 41799,25000,Paid
STU0041800,Student 41800,18000,Paid
STU0041801,Student 41801,12000,Paid
STU0041802,Student 41802,25000,Pending
STU0041803,Student 41803,25000,Pending
STU0041804,Student 41804,12000,Paid
STU0041805,Student 41805,18000,Pending
STU0041806,Student 41806,12000,Pending
STU0041807,Student 41807,25000,Pending
STU0041808,Student 41808,25000,Pending
STU0041809,Student 41809,18000,Pending
STU0041810,Student 41810,12000,Pending
STU0041811,Student 41811,18000,Pending
STU0041812,Student 41812,12000,Pending
STU0041813,Student 41813,18000,Paid
STU0041814,Student 41814,25000,Pending
STU0041815,Student 41815,18000,Paid
STU0041816,Student 41816,12000,Pending
STU0041817,Student 41817,18000,Pending
STU0041818,Student 41818,25000,Pending
STU0041819,Student 41819,18000,Pending
STU0041820,Student 41820,12000,Paid
STU0041821,Student 41821,25000,Paid
STU0041822,Student 41822,18000,Pending
STU0041823,Student 41823,12000,Pending
STU0041824,Student 41824,12000,Pending
STU0041825,Student 41825,18000,Pending
STU0041826,Student 41826,25000,Pending
STU0041827,Student 41827,18000,Paid
STU0041828,Student 41828,18000,Paid
STU0041829,Student 41829,12000,Pending
STU0041830,Student 41830,25000,Paid
STU0041831,Student 41831,18000,Paid
STU0041832,Student 41832,25000,Pending
STU0041833,Student 41833,25000,Pending
STU0041834,Student 41834,18000,Pending
STU0041835,Student 41835,25000,Pending
STU0041836,Student 41836,25000,Paid
STU0041837,Student 41837,18000,Pending
STU0041838,Student 41838,18000,Pending
STU0041839,Student 41839,12000,Paid
STU0041840,Student 41840,18000,Paid
STU0041841,Student 41841,18000,Pending
STU0041842,Student 41842,12000,Pending
STU0041843,Student 41843,25000,Paid
STU0041844,Student 41844,25000,Paid
STU0041845,Student 41845,25000,Pending
STU0041846,Student 41846,18000,Pending
STU0041847,Student 41847,18000,Pending
STU0041848,Student 41848,18000,Pending
STU0041849,Student 41849,12000,Paid
STU0041850,Student 41850,12000,Paid
STU0041851,Student 41851,18000,Pending
STU0041852,Student 41852,25000,Paid
STU0041853,Student 41853,25000,Paid
STU0041854,Student 41854,18000,Paid
STU0041855,Student 41855,25000,Paid
STU0041856,Student 41856,12000,Paid
STU0041857,Student 41857,18000,Pending
STU0041858,Student 41858,25000,Paid
STU0041859,Student 41859,25000,Paid
STU0041860,Student 41860,18000,Pending
STU0041861,Student 41861,25000,Paid
STU0041862,Student 41862,18000,Pending
STU0041863,Student 41863,18000,Paid
STU0041864,Student 41864,25000,Paid
STU0041865,Student 41865,12000,Paid
STU0041866,Student 41866,25000,Pending
STU0041867,Student 41867,25000,Paid
STU0041868,Student 41868,25000,Paid
STU0041869,Student 41869,18000,Paid
STU0041870,Student 41870,25000,Paid
STU0041871,Student 41871,25000,Pending
STU0041872,Student 41872,25000,Paid
STU0041873,Student 41873,12000,Pending
STU0041874,Student 41874,12000,Paid
STU0041875,Student 41875,25000,Pending
STU0041876,Student 41876,18000,Paid
STU0041877,Student 41877,12000,Pending
STU0041878,Student 41878,12000,Paid
STU0041879,Student 41879,12000,Paid
STU0041880,Student 41880,18000,Paid
STU0041881,Student 41881,12000,Pending
STU0041882,Student 41882,18000,Paid
STU0041883,Student 41883,12000,Pending
STU0041884,Student 41884,18000,Pending
STU0041885,Student 41885,18000,Pending
STU0041886,Student 41886,25000,Paid
STU0041887,Student 41887,12000,Paid
STU0041888,Student 41888,12000,Pending
STU0041889,Student 41889,12000,Pending
STU0041890,Student 41890,25000,Paid
STU0041891,Student 41891,25000,Pending
STU0041892,Student 41892,25000,Pending
STU0041893,Student 41893,12000,Paid
STU0041894,Student 41894,25000,Pending
STU0041895,Student 41895,12000,Pending
STU0041896,Student 41896,25000,Pending
STU0041897,Student 41897,12000,Paid
STU0041898,Student 41898,12000,Pending
STU0041899,Student 41899,18000,Pending
STU0041900,Student 41900,12000,Paid
STU0041901,Student 41901,25000,Pending
STU0041902,Student 41902,25000,Pending
STU0041903,Student 41903,12000,Paid
STU0041904,Student 41904,18000,Pending
STU0041905,Student 41905,18000,Paid
STU0041906,Student 41906,25000,Paid
STU0041907,Student 41907,25000,Pending
STU0041908,Student 41908,12000,Paid
STU0041909,Student 41909,12000,Pending
STU0041910,Student 41910,25000,Paid
STU0041911,Student 41911,25000,Paid
STU0041912,Student 41912,25000,Paid
STU0041913,Student 41913,18000,Pending
STU0041914,Student 41914,12000,Paid
STU0041915,Student 41915,18000,Pending
STU0041916,Student 41916,18000,Pending
STU0041917,Student 41917,25000,Paid
STU0041918,Student 41918,18000,Pending
STU0041919,Student 41919,25000,Pending
STU0041920,Student 41920,25000,Pending
STU0041921,Student 41921,18000,Paid
STU0041922,Student 41922,12000,Paid
STU0041923,Student 41923,25000,Pending
STU0041924,Student 41924,18000,Paid
STU0041925,Student 41925,18000,Pending
STU0041926,Student 41926,12000,Pending
STU0041927,Student 41927,18000,Paid
STU0041928,Student 41928,25000,Paid
STU0041929,Student 41929,18000,Paid
STU0041930,Student 41930,25000,Pending
STU0041931,Student 41931,25000,Pending
STU0041932,Student 41932,18000,Paid
STU0041933,Student 41933,25000,Paid
STU0041934,Student 41934,18000,Pending
STU0041935,Student 41935,25000,Paid
STU0041936,Student 41936,12000,Pending
STU0041937,Student 41937,18000,Pending
STU0041938,Student 41938,18000,Paid
STU0041939,Student 41939,12000,Pending
STU0041940,Student 41940,25000,Pending
STU0041941,Student 41941,18000,Pending
STU0041942,Student 41942,25000,Paid
STU0041943,Student 41943,18000,Pending
STU0041944,Student 41944,18000,Pending
STU0041945,Student 41945,18000,Pending
STU0041946,Student 41946,12000,Pending
STU0041947,Student 41947,18000,Pending
STU0041948,Student 41948,18000,Pending
STU0041949,Student 41949,12000,Paid
STU0041950,Student 41950,12000,Paid
STU0041951,Student 41951,12000,Pending
STU0041952,Student 41952,25000,Paid
STU0041953,Student 41953,12000,Paid
STU0041954,Student 41954,25000,Pending
STU0041955,Student 41955,25000,Pending
STU0041956,Student 41956,18000,Pending
STU0041957,Student 41957,18000,Paid
STU0041958,Student 41958,12000,Pending
STU0041959,Student 41959,25000,Pending
STU0041960,Student 41960,25000,Paid
STU0041961,Student 41961,18000,Paid
STU0041962,Student 41962,12000,Paid
STU0041963,Student 41963,18000,Pending
STU0041964,Student 41964,12000,Paid
STU0041965,Student 41965,12000,Pending
STU0041966,Student 41966,12000,Pending
STU0041967,Student 41967,25000,Pending
STU0041968,Student 41968,12000,Paid
STU0041969,Student 41969,12000,Pending
STU0041970,Student 41970,12000,Pending
STU0041971,Student 41971,12000,Paid
STU0041972,Student 41972,12000,Pending
STU0041973,Student 41973,18000,Pending
STU0041974,Student 41974,25000,Pending
STU0041975,Student 41975,25000,Pending
STU0041976,Student 41976,12000,Paid
STU0041977,Student 41977,12000,Pending
STU0041978,Student 41978,12000,Paid
STU0041979,Student 41979,12000,Pending
STU0041980,Student 41980,25000,Pending
STU0041981,Student 41981,12000,Pending
STU0041982,Student 41982,18000,Pending
STU0041983,Student 41983,12000,Pending
STU0041984,Student 41984,18000,Pending
STU0041985,Student 41985,25000,Pending
STU0041986,Student 41986,25000,Pending
STU0041987,Student 41987,25000,Pending
STU0041988,Student 41988,18000,Paid
STU0041989,Student 41989,12000,Pending
STU0041990,Student 41990,18000,Paid
STU0041991,Student 41991,12000,Pending
STU0041992,Student 41992,18000,Paid
STU0041993,Student 41993,25000,Pending
STU0041994,Student 41994,12000,Pending
STU0041995,Student 41995,12000,Pending
STU0041996,Student 41996,12000,Pending
STU0041997,Student 41997,18000,Pending
STU0041998,Student 41998,25000,Pending
STU0041999,Student 41999,25000,Pending
STU0042000,Student 42000,25000,Paid
STU0042001,Student 42001,25000,Pending
STU0042002,Student 42002,12000,Pending
STU0042003,Student 42003,18000,Paid
STU0042004,Student 42004,18000,Paid
STU0042005,Student 42005,18000,Paid
STU0042006,Student 42006,18000,Pending
STU0042007,Student 42007,18000,Pending
STU0042008,Student 42008,12000,Pending
STU0042009,Student 42009,12000,Paid
STU0042010,Student 42010,25000,Pending
STU0042011,Student 42011,18000,Paid
STU0042012,Student 42012,18000,Paid
STU0042013,Student 42013,12000,Paid
STU0042014,Student 42014,12000,Paid
STU0042015,Student 42015,18000,Pending
STU0042016,Student 42016,18000,Paid
STU0042017,Student 42017,25000,Paid
STU0042018,Student 42018,25000,Pending
STU0042019,Student 42019,18000,Pending
STU0042020,Student 42020,12000,Pending
STU0042021,Student 42021,25000,Paid
STU0042022,Student 42022,12000,Paid
STU0042023,Student 42023,18000,Pending
STU0042024,Student 42024,18000,Paid
STU0042025,Student 42025,18000,Paid
STU0042026,Student 42026,18000,Paid
STU0042027,Student 42027,25000,Paid
STU0042028,Student 42028,18000,Pending
STU0042029,Student 42029,12000,Paid
STU0042030,Student 42030,12000,Paid
STU0042031,Student 42031,12000,Pending
STU0042032,Student 42032,18000,Pending
STU0042033,Student 42033,18000,Paid
STU0042034,Student 42034,25000,Paid
STU0042035,Student 42035,25000,Paid
STU0042036,Student 42036,18000,Pending
STU0042037,Student 42037,25000,Paid
STU0042038,Student 42038,25000,Paid
STU0042039,Student 42039,18000,Pending
STU0042040,Student 42040,18000,Pending
STU0042041,Student 42041,25000,Paid
STU0042042,Student 42042,25000,Pending
STU0042043,Student 42043,12000,Paid
STU0042044,Student 42044,18000,Pending
STU0042045,Student 42045,12000,Paid
STU0042046,Student 42046,12000,Pending
STU0042047,Student 42047,18000,Paid
STU0042048,Student 42048,25000,Paid
STU0042049,Student 42049,18000,Pending
STU0042050,Student 42050,18000,Pending
STU0042051,Student 42051,12000,Paid
STU0042052,Student 42052,18000,Paid
STU0042053,Student 42053,25000,Paid
STU0042054,Student 42054,18000,Pending
STU0042055,Student 42055,12000,Pending
STU0042056,Student 42056,12000,Pending
STU0042057,Student 42057,25000,Paid
STU0042058,Student 42058,25000,Paid
STU0042059,Student 42059,12000,Paid
STU0042060,Student 42060,25000,Paid
STU0042061,Student 42061,12000,Pending
STU0042062,Student 42062,25000,Pending
STU0042063,Student 42063,18000,Pending
STU0042064,Student 42064,25000,Paid
STU0042065,Student 42065,18000,Paid
STU0042066,Student 42066,18000,Paid
STU0042067,Student 42067,25000,Paid
STU0042068,Student 42068,12000,Pending
STU0042069,Student 42069,18000,Paid
STU0042070,Student 42070,18000,Paid
STU0042071,Student 42071,25000,Paid
STU0042072,Student 42072,12000,Paid
STU0042073,Student 42073,25000,Paid
STU0042074,Student 42074,18000,Paid
STU0042075,Student 42075,18000,Pending
STU0042076,Student 42076,12000,Pending
STU0042077,Student 42077,12000,Paid
STU0042078,Student 42078,25000,Paid
STU0042079,Student 42079,12000,Pending
STU0042080,Student 42080,18000,Pending
STU0042081,Student 42081,12000,Paid
STU0042082,Student 42082,25000,Paid
STU0042083,Student 42083,25000,Pending
STU0042084,Student 42084,25000,Paid
STU0042085,Student 42085,25000,Pending
STU0042086,Student 42086,25000,Pending
STU0042087,Student 42087,25000,Paid
STU0042088,Student 42088,18000,Paid
STU0042089,Student 42089,12000,Pending
STU0042090,Student 42090,12000,Paid
STU0042091,Student 42091,18000,Pending
STU0042092,Student 42092,12000,Paid
STU0042093,Student 42093,25000,Pending
STU0042094,Student 42094,18000,Pending
STU0042095,Student 42095,12000,Paid
STU0042096,Student 42096,18000,Paid
STU0042097,Student 42097,25000,Pending
STU0042098,Student 42098,25000,Pending
STU0042099,Student 42099,25000,Paid
STU0042100,Student 42100,12000,Paid
STU0042101,Student 42101,12000,Pending
STU0042102,Student 42102,25000,Pending
STU0042103,Student 42103,25000,Pending
STU0042104,Student 42104,18000,Paid
STU0042105,Student 42105,18000,Pending
STU0042106,Student 42106,18000,Pending
STU0042107,Student 42107,25000,Pending
STU0042108,Student 42108,18000,Paid
STU0042109,Student 42109,12000,Pending
STU0042110,Student 42110,25000,Paid
STU0042111,Student 42111,12000,Pending
STU0042112,Student 42112,12000,Pending
STU0042113,Student 42113,18000,Pending
STU0042114,Student 42114,18000,Paid
STU0042115,Student 42115,12000,Pending
STU0042116,Student 42116,25000,Paid
STU0042117,Student 42117,25000,Pending
STU0042118,Student 42118,25000,Pending
STU0042119,Student 42119,12000,Paid
STU0042120,Student 42120,12000,Pending
STU0042121,Student 42121,12000,Paid
STU0042122,Student 42122,12000,Paid
STU0042123,Student 42123,18000,Pending
STU0042124,Student 42124,18000,Paid
STU0042125,Student 42125,25000,Paid
STU0042126,Student 42126,18000,Pending
STU0042127,Student 42127,12000,Paid
STU0042128,Student 42128,25000,Pending
STU0042129,Student 42129,12000,Pending
STU0042130,Student 42130,18000,Paid
STU0042131,Student 42131,12000,Pending
STU0042132,Student 42132,18000,Paid
STU0042133,Student 42133,18000,Paid
STU0042134,Student 42134,12000,Pending
STU0042135,Student 42135,25000,Paid
STU0042136,Student 42136,12000,Paid
STU0042137,Student 42137,12000,Paid
STU0042138,Student 42138,12000,Paid
STU0042139,Student 42139,25000,Pending
STU0042140,Student 42140,12000,Pending
STU0042141,Student 42141,18000,Paid
STU0042142,Student 42142,18000,Paid
STU0042143,Student 42143,18000,Paid
STU0042144,Student 42144,25000,Paid
STU0042145,Student 42145,18000,Paid
STU0042146,Student 42146,18000,Pending
STU0042147,Student 42147,12000,Paid
STU0042148,Student 42148,18000,Paid
STU0042149,Student 42149,18000,Pending
STU0042150,Student 42150,12000,Pending
STU0042151,Student 42151,12000,Paid
STU0042152,Student 42152,18000,Pending
STU0042153,Student 42153,25000,Paid
STU0042154,Student 42154,25000,Pending
STU0042155,Student 42155,18000,Pending
STU0042156,Student 42156,25000,Paid
STU0042157,Student 42157,18000,Paid
STU0042158,Student 42158,25000,Pending
STU0042159,Student 42159,12000,Pending
STU0042160,Student 42160,12000,Pending
STU0042161,Student 42161,25000,Pending
STU0042162,Student 42162,12000,Pending
STU0042163,Student 42163,25000,Pending
STU0042164,Student 42164,12000,Paid
STU0042165,Student 42165,12000,Pending
STU0042166,Student 42166,18000,Pending
STU0042167,Student 42167,18000,Pending
STU0042168,Student 42168,12000,Pending
STU0042169,Student 42169,12000,Paid
STU0042170,Student 42170,12000,Pending
STU0042171,Student 42171,12000,Paid
STU0042172,Student 42172,18000,Pending
STU0042173,Student 42173,12000,Paid
STU0042174,Student 42174,18000,Pending
STU0042175,Student 42175,25000,Paid
STU0042176,Student 42176,18000,Paid
STU0042177,Student 42177,18000,Pending
STU0042178,Student 42178,12000,Paid
STU0042179,Student 42179,18000,Pending
STU0042180,Student 42180,18000,Paid
STU0042181,Student 42181,18000,Paid
STU0042182,Student 42182,12000,Pending
STU0042183,Student 42183,18000,Pending
STU0042184,Student 42184,25000,Pending
STU0042185,Student 42185,25000,Paid
STU0042186,Student 42186,25000,Pending
STU0042187,Student 42187,25000,Pending
STU0042188,Student 42188,25000,Paid
STU0042189,Student 42189,18000,Pending
STU0042190,Student 42190,12000,Pending
STU0042191,Student 42191,12000,Paid
STU0042192,Student 42192,25000,Paid
STU0042193,Student 42193,18000,Pending
STU0042194,Student 42194,18000,Paid
STU0042195,Student 42195,12000,Paid
STU0042196,Student 42196,12000,Paid
STU0042197,Student 42197,25000,Pending
STU0042198,Student 42198,12000,Paid
STU0042199,Student 42199,12000,Pending
STU0042200,Student 42200,12000,Pending
STU0042201,Student 42201,12000,Paid
STU0042202,Student 42202,25000,Pending
STU0042203,Student 42203,25000,Pending
STU0042204,Student 42204,25000,Paid
STU0042205,Student 42205,18000,Pending
STU0042206,Student 42206,12000,Pending
STU0042207,Student 42207,25000,Paid
STU0042208,Student 42208,12000,Paid
STU0042209,Student 42209,25000,Pending
STU0042210,Student 42210,18000,Paid
STU0042211,Student 42211,25000,Paid
STU0042212,Student 42212,18000,Paid
STU0042213,Student 42213,12000,Paid
STU0042214,Student 42214,25000,Pending
STU0042215,Student 42215,12000,Pending
STU0042216,Student 42216,18000,Paid
STU0042217,Student 42217,18000,Pending
STU0042218,Student 42218,25000,Pending
STU0042219,Student 42219,25000,Paid
STU0042220,Student 42220,25000,Paid
STU0042221,Student 42221,12000,Paid
STU0042222,Student 42222,12000,Paid
STU0042223,Student 42223,12000,Pending
STU0042224,Student 42224,25000,Paid
STU0042225,Student 42225,18000,Paid
STU0042226,Student 42226,18000,Paid
STU0042227,Student 42227,18000,Paid
STU0042228,Student 42228,25000,Paid
