Student ID,Student Name,Class,Section,Department,Fee Category,Amount Due,Amount Paid,Balance,Payment Status,Payment Mode,Due Date,Payment Date,Academic Year,Guardian Email,Remarks
STU0000672,Student 672,4,A,Commerce,Hostel,18000,13500,4500,Partial,NEFT,2026-04-20,2026-01-10,2025-2026,guardian672@example.com,"Fee record for term 2"
STU0000673,Student 673,11,C,Senior,Exam,30000,0,30000,Overdue,Cheque,2026-04-19,2026-04-21,2025-2026,guardian673@example.com,"Fee record for term 3"
STU0000674,Student 674,6,D,Primary,Activity,22000,0,22000,Waived,Cash,2026-01-28,2026-09-22,2025-2026,guardian674@example.com,"Fee record for term 3"
STU0000675,Student 675,4,D,Arts,Lab,30000,15000,15000,Partial,Card,2026-04-25,2026-01-25,2025-2026,guardian675@example.com,"Fee record for term 1"
STU0000676,Student 676,1,C,Senior,Lab,18000,0,18000,Overdue,Cheque,2026-08-16,2026-05-27,2025-2026,guardian676@example.com,"Fee record for term 2"
STU0000677,Student 677,12,B,Senior,Exam,25000,0,25000,Pending,UPI,2026-01-13,2026-05-21,2025-2026,guardian677@example.com,"Fee record for term 3"
STU0000678,Student 678,3,B,Pre-Primary,Lab,15000,0,15000,Waived,UPI,2026-02-21,2026-03-13,2025-2026,guardian678@example.com,"Fee record for term 2"
STU0000679,Student 679,7,C,Science,Exam,18000,0,18000,Waived,UPI,2026-09-20,2026-05-10,2025-2026,guardian679@example.com,"Fee record for term 1"
STU0000680,Student 680,6,B,Arts,Exam,18000,0,18000,Pending,UPI,2026-06-10,2026-05-19,2025-2026,guardian680@example.com,"Fee record for term 1"
STU0000681,Student 681,4,C,Primary,Lab,25000,6250,18750,Partial,UPI,2026-06-13,2026-09-15,2025-2026,guardian681@example.com,"Fee record for term 2"
STU0000682,Student 682,10,D,Pre-Primary,Hostel,18000,18000,0,Paid,UPI,2026-09-26,2026-01-20,2025-2026,guardian682@example.com,"Fee record for term 2"
STU0000683,Student 683,3,D,Pre-Primary,Hostel,25000,18750,6250,Partial,Cheque,2026-04-18,2026-02-17,2025-2026,guardian683@example.com,"Fee record for term 1"
STU0000684,Student 684,4,B,Secondary,Library,15000,15000,0,Paid,NEFT,2026-06-25,2026-06-11,2025-2026,guardian684@example.com,"Fee record for term 1"
STU0000685,Student 685,7,D,Secondary,Tuition,30000,0,30000,Pending,UPI,2026-01-12,2026-05-21,2025-2026,guardian685@example.com,"Fee record for term 1"
STU0000686,Student 686,9,B,Arts,Lab,22000,0,22000,Pending,Cash,2026-09-14,2026-07-14,2025-2026,guardian686@example.com,"Fee record for term 2"
STU0000687,Student 687,6,D,Primary,Exam,15000,0,15000,Waived,UPI,2026-07-16,2026-06-10,2025-2026,guardian687@example.com,"Fee record for term 2"
STU0000688,Student 688,4,A,Science,Activity,22000,0,22000,Pending,NEFT,2026-04-13,2026-06-14,2025-2026,guardian688@example.com,"Fee record for term 1"
STU0000689,Student 689,12,C,Senior,Lab,15000,0,15000,Waived,Cash,2026-07-13,2026-09-11,2025-2026,guardian689@example.com,"Fee record for term 2"
STU0000690,Student 690,8,D,Senior,Activity,30000,0,30000,Overdue,UPI,2026-05-27,2026-01-16,2025-2026,guardian690@example.com,"Fee record for term 2"
STU0000691,Student 691,4,C,Science,Library,15000,15000,0,Paid,NEFT,2026-04-12,2026-02-26,2025-2026,guardian691@example.com,"Fee record for term 3"
STU0000692,Student 692,10,B,Primary,Library,30000,30000,0,Paid,NEFT,2026-08-18,2026-05-10,2025-2026,guardian692@example.com,"Fee record for term 2"
STU0000693,Student 693,1,C,Secondary,Exam,25000,18750,6250,Partial,Cheque,2026-04-17,2026-03-10,2025-2026,guardian693@example.com,"Fee record for term 3"
STU0000694,Student 694,5,B,Pre-Primary,Exam,30000,0,30000,Waived,UPI,2026-01-23,2026-07-11,2025-2026,guardian694@example.com,"Fee record for term 3"
STU0000695,Student 695,10,A,Pre-Primary,Lab,12000,0,12000,Overdue,Cheque,2026-08-25,2026-03-14,2025-2026,guardian695@example.com,"Fee record for term 3"
STU0000696,Student 696,9,D,Senior,Hostel,22000,0,22000,Pending,Cash,2026-04-13,2026-08-21,2025-2026,guardian696@example.com,"Fee record for term 3"
STU0000697,Student 697,9,B,Commerce,Transport,12000,0,12000,Waived,Cheque,2026-01-12,2026-06-17,2025-2026,guardian697@example.com,"Fee record for term 2"
STU0000698,Student 698,1,D,Secondary,Tuition,15000,15000,0,Paid,Cash,2026-08-25,2026-04-23,2025-2026,guardian698@example.com,"Fee record for term 2"
STU0000699,Student 699,3,D,Arts,Exam,30000,0,30000,Pending,Cheque,2026-01-21,2026-09-16,2025-2026,guardian699@example.com,"Fee record for term 2"
STU0000700,Student 700,8,A,Primary,Lab,12000,0,12000,Pending,UPI,2026-09-26,2026-09-14,2025-2026,guardian700@example.com,"Fee record for term 3"
STU0000701,Student 701,11,C,Commerce,Tuition,30000,30000,0,Paid,NEFT,2026-07-28,2026-01-14,2025-2026,guardian701@example.com,"Fee record for term 2"
STU0000702,Student 702,2,D,Secondary,Library,22000,0,22000,Overdue,Card,2026-06-26,2026-07-14,2025-2026,guardian702@example.com,"Fee record for term 2"
STU0000703,Student 703,10,A,Pre-Primary,Tuition,18000,9000,9000,Partial,UPI,2026-02-22,2026-08-24,2025-2026,guardian703@example.com,"Fee record for term 1"
STU0000704,Student 704,6,A,Secondary,Library,25000,25000,0,Paid,Cash,2026-03-11,2026-05-24,2025-2026,guardian704@example.com,"Fee record for term 3"
STU0000705,Student 705,4,B,Pre-Primary,Hostel,18000,18000,0,Paid,NEFT,2026-08-22,2026-02-17,2025-2026,guardian705@example.com,"Fee record for term 1"
STU0000706,Student 706,6,D,Secondary,Tuition,18000,18000,0,Paid,NEFT,2026-04-12,2026-08-28,2025-2026,guardian706@example.com,"Fee record for term 2"
STU0000707,Student 707,2,A,Pre-Primary,Exam,25000,0,25000,Pending,Cheque,2026-09-13,2026-04-24,2025-2026,guardian707@example.com,"Fee record for term 2"
STU0000708,Student 708,6,A,Pre-Primary,Library,15000,0,15000,Waived,Cheque,2026-09-20,2026-02-20,2025-2026,guardian708@example.com,"Fee record for term 3"
STU0000709,Student 709,5,D,Commerce,Transport,12000,12000,0,Paid,Card,2026-06-11,2026-08-13,2025-2026,guardian709@example.com,"Fee record for term 2"
STU0000710,Student 710,3,C,Commerce,Library,25000,0,25000,Pending,Cheque,2026-09-18,2026-05-28,2025-2026,guardian710@example.com,"Fee record for term 3"
STU0000711,Student 711,12,B,Senior,Hostel,18000,0,18000,Overdue,NEFT,2026-04-15,2026-04-24,2025-2026,guardian711@example.com,"Fee record for term 1"
STU0000712,Student 712,7,C,Pre-Primary,Activity,15000,3750,11250,Partial,NEFT,2026-07-14,2026-06-11,2025-2026,guardian712@example.com,"Fee record for term 2"
STU0000713,Student 713,9,C,Science,Transport,30000,7500,22500,Partial,NEFT,2026-05-14,2026-03-21,2025-2026,guardian713@example.com,"Fee record for term 3"
STU0000714,Student 714,9,B,Secondary,Transport,22000,0,22000,Waived,UPI,2026-09-18,2026-01-23,2025-2026,guardian714@example.com,"Fee record for term 1"
STU0000715,Student 715,4,A,Arts,Hostel,12000,3000,9000,Partial,Card,2026-08-20,2026-04-19,2025-2026,guardian715@example.com,"Fee record for term 2"
STU0000716,Student 716,12,A,Commerce,Tuition,18000,18000,0,Paid,Cash,2026-03-28,2026-05-26,2025-2026,guardian716@example.com,"Fee record for term 1"
STU0000717,Student 717,7,B,Secondary,Exam,30000,0,30000,Waived,Card,2026-06-24,2026-01-19,2025-2026,guardian717@example.com,"Fee record for term 2"
STU0000718,Student 718,11,C,Arts,Library,12000,0,12000,Overdue,UPI,2026-02-16,2026-06-19,2025-2026,guardian718@example.com,"Fee record for term 2"
STU0000719,Student 719,2,B,Arts,Tuition,18000,0,18000,Waived,Cash,2026-07-21,2026-03-23,2025-2026,guardian719@example.com,"Fee record for term 2"
STU0000720,Student 720,11,B,Arts,Lab,18000,0,18000,Pending,Card,2026-09-19,2026-03-28,2025-2026,guardian720@example.com,"Fee record for term 1"
STU0000721,Student 721,1,B,Senior,Library,25000,0,25000,Pending,Card,2026-08-14,2026-09-23,2025-2026,guardian721@example.com,"Fee record for term 3"
STU0000722,Student 722,1,C,Arts,Tuition,22000,0,22000,Pending,Cash,2026-06-14,2026-01-11,2025-2026,guardian722@example.com,"Fee record for term 1"
STU0000723,Student 723,12,A,Commerce,Lab,15000,7500,7500,Partial,Cheque,2026-07-14,2026-09-19,2025-2026,guardian723@example.com,"Fee record for term 2"
STU0000724,Student 724,8,B,Pre-Primary,Exam,15000,0,15000,Pending,Cheque,2026-03-19,2026-07-14,2025-2026,guardian724@example.com,"Fee record for term 3"
STU0000725,Student 725,4,D,Senior,Activity,18000,0,18000,Waived,Cash,2026-09-20,2026-08-13,2025-2026,guardian725@example.com,"Fee record for term 3"
STU0000726,Student 726,2,C,Commerce,Tuition,25000,0,25000,Waived,Cheque,2026-06-20,2026-07-10,2025-2026,guardian726@example.com,"Fee record for term 3"
STU0000727,Student 727,3,D,Arts,Hostel,12000,12000,0,Paid,UPI,2026-01-14,2026-05-13,2025-2026,guardian727@example.com,"Fee record for term 2"
STU0000728,Student 728,3,D,Pre-Primary,Lab,18000,13500,4500,Partial,Cash,2026-06-19,2026-06-26,2025-2026,guardian728@example.com,"Fee record for term 1"
STU0000729,Student 729,6,D,Science,Activity,30000,7500,22500,Partial,UPI,2026-09-27,2026-06-24,2025-2026,guardian729@example.com,"Fee record for term 2"
STU0000730,Student 730,5,A,Science,Transport,15000,15000,0,Paid,NEFT,2026-01-11,2026-09-19,2025-2026,guardian730@example.com,"Fee record for term 3"
STU0000731,Student 731,7,A,Secondary,Transport,25000,0,25000,Pending,Cash,2026-03-24,2026-01-17,2025-2026,guardian731@example.com,"Fee record for term 1"
STU0000732,Student 732,12,B,Arts,Activity,15000,15000,0,Paid,Cheque,2026-07-27,2026-03-15,2025-2026,guardian732@example.com,"Fee record for term 3"
STU0000733,Student 733,7,D,Arts,Hostel,30000,0,30000,Waived,Cash,2026-04-20,2026-05-27,2025-2026,guardian733@example.com,"Fee record for term 3"
STU0000734,Student 734,6,D,Secondary,Lab,22000,22000,0,Paid,Card,2026-08-14,2026-09-20,2025-2026,guardian734@example.com,"Fee record for term 3"
STU0000735,Student 735,9,B,Primary,Hostel,12000,0,12000,Overdue,NEFT,2026-07-21,2026-01-25,2025-2026,guardian735@example.com,"Fee record for term 1"
STU0000736,Student 736,2,A,Commerce,Exam,12000,0,12000,Overdue,UPI,2026-04-18,2026-08-12,2025-2026,guardian736@example.com,"Fee record for term 2"
STU0000737,Student 737,8,C,Commerce,Library,25000,0,25000,Waived,Card,2026-06-25,2026-04-23,2025-2026,guardian737@example.com,"Fee record for term 1"
STU0000738,Student 738,9,C,Science,Transport,22000,22000,0,Paid,Card,2026-07-16,2026-04-17,2025-2026,guardian738@example.com,"Fee record for term 1"
STU0000739,Student 739,7,C,Senior,Tuition,15000,3750,11250,Partial,Cash,2026-09-23,2026-05-27,2025-2026,guardian739@example.com,"Fee record for term 2"
STU0000740,Student 740,10,B,Pre-Primary,Exam,25000,18750,6250,Partial,NEFT,2026-05-22,2026-01-13,2025-2026,guardian740@example.com,"Fee record for term 2"
STU0000741,Student 741,11,A,Arts,Lab,25000,6250,18750,Partial,NEFT,2026-03-17,2026-05-21,2025-2026,guardian741@example.com,"Fee record for term 3"
STU0000742,Student 742,2,C,Primary,Library,25000,0,25000,Waived,UPI,2026-06-22,2026-02-20,2025-2026,guardian742@example.com,"Fee record for term 2"
STU0000743,Student 743,3,B,Arts,Tuition,30000,15000,15000,Partial,Card,2026-02-24,2026-09-20,2025-2026,guardian743@example.com,"Fee record for term 1"
STU0000744,Student 744,1,C,Secondary,Exam,25000,25000,0,Paid,Card,2026-05-20,2026-05-27,2025-2026,guardian744@example.com,"Fee record for term 1"
STU0000745,Student 745,5,C,Primary,Library,12000,0,12000,Waived,Card,2026-07-28,2026-05-10,2025-2026,guardian745@example.com,"Fee record for term 2"
STU0000746,Student 746,5,C,Primary,Hostel,22000,22000,0,Paid,Cash,2026-01-17,2026-09-26,2025-2026,guardian746@example.com,"Fee record for term 3"
STU0000747,Student 747,10,C,Primary,Library,22000,22000,0,Paid,UPI,2026-06-13,2026-03-12,2025-2026,guardian747@example.com,"Fee record for term 3"
STU0000748,Student 748,4,B,Science,Library,22000,0,22000,Overdue,UPI,2026-09-20,2026-08-18,2025-2026,guardian748@example.com,"Fee record for term 2"
STU0000749,Student 749,10,B,Primary,Activity,25000,0,25000,Waived,Cash,2026-09-27,2026-01-14,2025-2026,guardian749@example.com,"Fee record for term 2"
STU0000750,Student 750,7,D,Arts,Library,18000,0,18000,Pending,UPI,2026-07-16,2026-01-12,2025-2026,guardian750@example.com,"Fee record for term 3"
STU0000751,Student 751,3,C,Pre-Primary,Activity,25000,0,25000,Pending,Card,2026-03-10,2026-01-21,2025-2026,guardian751@example.com,"Fee record for term 2"
STU0000752,Student 752,7,C,Secondary,Transport,12000,12000,0,Paid,Card,2026-02-24,2026-04-12,2025-2026,guardian752@example.com,"Fee record for term 3"
STU0000753,Student 753,2,B,Secondary,Tuition,30000,0,30000,Pending,NEFT,2026-02-20,2026-07-20,2025-2026,guardian753@example.com,"Fee record for term 2"
STU0000754,Student 754,8,B,Senior,Exam,15000,0,15000,Overdue,NEFT,2026-03-27,2026-02-13,2025-2026,guardian754@example.com,"Fee record for term 2"
STU0000755,Student 755,2,A,Science,Transport,25000,0,25000,Overdue,UPI,2026-03-12,2026-07-25,2025-2026,guardian755@example.com,"Fee record for term 2"
STU0000756,Student 756,10,D,Pre-Primary,Transport,22000,0,22000,Pending,NEFT,2026-05-27,2026-02-27,2025-2026,guardian756@example.com,"Fee record for term 1"
STU0000757,Student 757,10,B,Secondary,Exam,18000,4500,13500,Partial,NEFT,2026-09-25,2026-07-27,2025-2026,guardian757@example.com,"Fee record for term 3"
STU0000758,Student 758,4,C,Arts,Hostel,15000,0,15000,Pending,Cash,2026-02-19,2026-02-25,2025-2026,guardian758@example.com,"Fee record for term 1"
STU0000759,Student 759,11,D,Primary,Exam,30000,0,30000,Overdue,Cash,2026-01-26,2026-07-16,2025-2026,guardian759@example.com,"Fee record for term 1"
STU0000760,Student 760,4,C,Pre-Primary,Hostel,25000,0,25000,Pending,Cheque,2026-06-16,2026-09-18,2025-2026,guardian760@example.com,"Fee record for term 1"
STU0000761,Student 761,6,A,Primary,Lab,12000,0,12000,Pending,UPI,2026-01-13,2026-01-22,2025-2026,guardian761@example.com,"Fee record for term 3"
STU0000762,Student 762,6,A,Science,Lab,22000,0,22000,Overdue,Card,2026-08-14,2026-01-15,2025-2026,guardian762@example.com,"Fee record for term 3"
STU0000763,Student 763,6,C,Arts,Activity,30000,0,30000,Overdue,Card,2026-08-10,2026-05-20,2025-2026,guardian763@example.com,"Fee record for term 2"
STU0000764,Student 764,2,D,Arts,Activity,12000,12000,0,Paid,Cash,2026-09-23,2026-02-25,2025-2026,guardian764@example.com,"Fee record for term 1"
STU0000765,Student 765,7,A,Arts,Library,12000,3000,9000,Partial,Card,2026-04-22,2026-04-13,2025-2026,guardian765@example.com,"Fee record for term 3"
STU0000766,Student 766,1,D,Science,Activity,18000,0,18000,Waived,Card,2026-03-26,2026-01-12,2025-2026,guardian766@example.com,"Fee record for term 1"
STU0000767,Student 767,3,C,Senior,Exam,15000,0,15000,Pending,Cash,2026-06-23,2026-03-26,2025-2026,guardian767@example.com,"Fee record for term 2"
STU0000768,Student 768,1,B,Senior,Exam,15000,11250,3750,Partial,Cheque,2026-08-17,2026-05-11,2025-2026,guardian768@example.com,"Fee record for term 2"
STU0000769,Student 769,10,B,Pre-Primary,Library,30000,0,30000,Overdue,NEFT,2026-02-12,2026-02-13,2025-2026,guardian769@example.com,"Fee record for term 2"
STU0000770,Student 770,8,A,Arts,Lab,25000,25000,0,Paid,Cash,2026-01-16,2026-01-14,2025-2026,guardian770@example.com,"Fee record for term 3"
STU0000771,Student 771,10,D,Pre-Primary,Transport,25000,0,25000,Pending,UPI,2026-06-14,2026-06-24,2025-2026,guardian771@example.com,"Fee record for term 1"
STU0000772,Student 772,8,A,Arts,Hostel,22000,16500,5500,Partial,Cheque,2026-09-17,2026-08-19,2025-2026,guardian772@example.com,"Fee record for term 3"
STU0000773,Student 773,10,C,Science,Tuition,30000,0,30000,Waived,Card,2026-03-12,2026-02-17,2025-2026,guardian773@example.com,"Fee record for term 3"
STU0000774,Student 774,1,B,Pre-Primary,Transport,30000,0,30000,Pending,Cash,2026-09-18,2026-06-22,2025-2026,guardian774@example.com,"Fee record for term 1"
STU0000775,Student 775,5,B,Arts,Hostel,22000,22000,0,Paid,Cheque,2026-07-18,2026-06-20,2025-2026,guardian775@example.com,"Fee record for term 2"
STU0000776,Student 776,9,C,Science,Library,15000,15000,0,Paid,NEFT,2026-01-17,2026-02-25,2025-2026,guardian776@example.com,"Fee record for term 2"
STU0000777,Student 777,8,B,Primary,Library,30000,0,30000,Pending,NEFT,2026-09-13,2026-01-20,2025-2026,guardian777@example.com,"Fee record for term 1"
STU0000778,Student 778,11,B,Science,Library,25000,0,25000,Waived,Card,2026-07-26,2026-02-10,2025-2026,guardian778@example.com,"Fee record for term 1"
STU0000779,Student 779,2,B,Pre-Primary,Hostel,25000,6250,18750,Partial,Cash,2026-04-28,2026-07-18,2025-2026,guardian779@example.com,"Fee record for term 1"
STU0000780,Student 780,10,A,Science,Exam,18000,0,18000,Overdue,Cheque,2026-05-22,2026-07-13,2025-2026,guardian780@example.com,"Fee record for term 2"
STU0000781,Student 781,3,B,Arts,Hostel,25000,0,25000,Pending,Cheque,2026-03-26,2026-04-25,2025-2026,guardian781@example.com,"Fee record for term 3"
STU0000782,Student 782,4,B,Secondary,Exam,15000,0,15000,Pending,Cash,2026-08-21,2026-06-12,2025-2026,guardian782@example.com,"Fee record for term 1"
STU0000783,Student 783,9,A,Primary,Lab,12000,0,12000,Waived,Cash,2026-02-13,2026-06-17,2025-2026,guardian783@example.com,"Fee record for term 3"
STU0000784,Student 784,6,C,Science,Exam,22000,0,22000,Waived,Card,2026-07-27,2026-09-15,2025-2026,guardian784@example.com,"Fee record for term 3"
STU0000785,Student 785,5,B,Secondary,Transport,25000,25000,0,Paid,Card,2026-07-24,2026-04-23,2025-2026,guardian785@example.com,"Fee record for term 2"
STU0000786,Student 786,8,D,Pre-Primary,Lab,15000,15000,0,Paid,UPI,2026-05-23,2026-05-25,2025-2026,guardian786@example.com,"Fee record for term 3"
STU0000787,Student 787,8,C,Commerce,Tuition,12000,0,12000,Overdue,NEFT,2026-03-27,2026-05-19,2025-2026,guardian787@example.com,"Fee record for term 1"
STU0000788,Student 788,2,A,Secondary,Exam,22000,0,22000,Overdue,NEFT,2026-06-25,2026-09-18,2025-2026,guardian788@example.com,"Fee record for term 3"
STU0000789,Student 789,10,B,Pre-Primary,Tuition,18000,0,18000,Overdue,Card,2026-02-21,2026-05-14,2025-2026,guardian789@example.com,"Fee record for term 2"
STU0000790,Student 790,7,D,Commerce,Activity,18000,13500,4500,Partial,Cash,2026-03-14,2026-04-21,2025-2026,guardian790@example.com,"Fee record for term 1"
STU0000791,Student 791,3,D,Commerce,Library,22000,11000,11000,Partial,Card,2026-01-28,2026-04-20,2025-2026,guardian791@example.com,"Fee record for term 3"
STU0000792,Student 792,9,A,Science,Hostel,12000,0,12000,Pending,UPI,2026-07-25,2026-05-22,2025-2026,guardian792@example.com,"Fee record for term 3"
STU0000793,Student 793,5,B,Secondary,Exam,18000,0,18000,Pending,UPI,2026-03-25,2026-09-13,2025-2026,guardian793@example.com,"Fee record for term 1"
STU0000794,Student 794,7,C,Arts,Tuition,22000,22000,0,Paid,Cash,2026-02-21,2026-08-17,2025-2026,guardian794@example.com,"Fee record for term 2"
STU0000795,Student 795,6,C,Arts,Transport,12000,0,12000,Overdue,NEFT,2026-03-11,2026-03-16,2025-2026,guardian795@example.com,"Fee record for term 3"
STU0000796,Student 796,3,B,Pre-Primary,Hostel,22000,0,22000,Waived,NEFT,2026-01-13,2026-07-18,2025-2026,guardian796@example.com,"Fee record for term 3"
STU0000797,Student 797,9,C,Arts,Tuition,30000,0,30000,Pending,UPI,2026-01-18,2026-03-17,2025-2026,guardian797@example.com,"Fee record for term 3"
STU0000798,Student 798,9,D,Secondary,Exam,15000,0,15000,Waived,Cash,2026-03-16,2026-09-21,2025-2026,guardian798@example.com,"Fee record for term 2"
STU0000799,Student 799,6,D,Primary,Transport,18000,18000,0,Paid,NEFT,2026-05-24,2026-03-18,2025-2026,guardian799@example.com,"Fee record for term 3"
STU0000800,Student 800,4,B,Arts,Exam,12000,0,12000,Pending,Cheque,2026-02-20,2026-08-20,2025-2026,guardian800@example.com,"Fee record for term 3"
