Student ID,Student Name,Department,Fee Category,Amount Due,Amount Paid,Payment Status,Due Date,Remarks
STU001538,Student 1538,Science,Tuition,12000,0,Pending,2026-06-15,Term 3 fee record
STU001539,Student 1539,Primary,Tuition,25000,12500,Partial,2026-02-15,Term 1 fee record
STU001540,Student 1540,Secondary,Tuition,12000,12000,Paid,2026-06-15,Term 2 fee record
STU001541,Student 1541,Secondary,Tuition,12000,0,Overdue,2026-06-15,Term 3 fee record
STU001542,Student 1542,Secondary,Tuition,12000,6000,Partial,2026-06-15,Term 1 fee record
STU001543,Student 1543,Primary,Tuition,25000,25000,Paid,2026-06-15,Term 2 fee record
STU001544,Student 1544,Senior,Tuition,12000,0,Overdue,2026-09-15,Term 3 fee record
STU001545,Student 1545,Commerce,Tuition,25000,25000,Paid,2026-09-15,Term 1 fee record
STU001546,Student 1546,Commerce,Tuition,25000,12500,Partial,2026-05-15,Term 2 fee record
STU001547,Student 1547,Secondary,Tuition,18000,9000,Partial,2026-06-15,Term 3 fee record
STU001548,Student 1548,Primary,Tuition,12000,0,Overdue,2026-09-15,Term 1 fee record
STU001549,Student 1549,Commerce,Tuition,18000,0,Pending,2026-04-15,Term 2 fee record
STU001550,Student 1550,Primary,Tuition,25000,25000,Paid,2026-09-15,Term 3 fee record
STU001551,Student 1551,Commerce,Tuition,12000,12000,Paid,2026-02-15,Term 1 fee record
STU001552,Student 1552,Commerce,Tuition,12000,6000,Partial,2026-02-15,Term 2 fee record
STU001553,Student 1553,Primary,Tuition,12000,12000,Paid,2026-02-15,Term 3 fee record
STU001554,Student 1554,Secondary,Tuition,12000,0,Pending,2026-09-15,Term 1 fee record
STU001555,Student 1555,Secondary,Tuition,12000,12000,Paid,2026-01-15,Term 2 fee record
STU001556,Student 1556,Commerce,Tuition,25000,0,Pending,2026-07-15,Term 3 fee record
STU001557,Student 1557,Primary,Tuition,25000,12500,Partial,2026-09-15,Term 1 fee record
STU001558,Student 1558,Science,Tuition,18000,18000,Paid,2026-01-15,Term 2 fee record
STU001559,Student 1559,Science,Tuition,18000,0,Overdue,2026-01-15,Term 3 fee record
STU001560,Student 1560,Commerce,Tuition,12000,0,Pending,2026-05-15,Term 1 fee record
STU001561,Student 1561,Commerce,Tuition,18000,0,Overdue,2026-04-15,Term 2 fee record
STU001562,Student 1562,Commerce,Tuition,25000,25000,Paid,2026-02-15,Term 3 fee record
STU001563,Student 1563,Primary,Tuition,18000,18000,Paid,2026-01-15,Term 1 fee record
STU001564,Student 1564,Senior,Tuition,12000,6000,Partial,2026-04-15,Term 2 fee record
STU001565,Student 1565,Primary,Tuition,12000,0,Pending,2026-02-15,Term 3 fee record
STU001566,Student 1566,Science,Tuition,18000,0,Overdue,2026-07-15,Term 1 fee record
STU001567,Student 1567,Science,Tuition,12000,0,Overdue,2026-02-15,Term 2 fee record
STU001568,Student 1568,Primary,Tuition,18000,0,Pending,2026-04-15,Term 3 fee record
STU001569,Student 1569,Senior,Tuition,12000,0,Pending,2026-03-15,Term 1 fee record
STU001570,Student 1570,Senior,Tuition,25000,0,Pending,2026-03-15,Term 2 fee record
STU001571,Student 1571,Commerce,Tuition,18000,0,Pending,2026-01-15,Term 3 fee record
STU001572,Student 1572,Science,Tuition,12000,0,Overdue,2026-09-15,Term 1 fee record
STU001573,Student 1573,Commerce,Tuition,18000,18000,Paid,2026-07-15,Term 2 fee record
STU001574,Student 1574,Senior,Tuition,12000,12000,Paid,2026-01-15,Term 3 fee record
STU001575,Student 1575,Senior,Tuition,12000,12000,Paid,2026-01-15,Term 1 fee record
STU001576,Student 1576,Science,Tuition,18000,0,Overdue,2026-07-15,Term 2 fee record
STU001577,Student 1577,Commerce,Tuition,12000,0,Overdue,2026-06-15,Term 3 fee record
STU001578,Student 1578,Secondary,Tuition,12000,0,Overdue,2026-02-15,Term 1 fee record
STU001579,Student 1579,Secondary,Tuition,12000,12000,Paid,2026-01-15,Term 2 fee record
STU001580,Student 1580,Commerce,Tuition,18000,18000,Paid,2026-07-15,Term 3 fee record
STU001581,Student 1581,Science,Tuition,12000,0,Overdue,2026-02-15,Term 1 fee record
STU001582,Student 1582,Science,Tuition,12000,0,Pending,2026-06-15,Term 2 fee record
STU001583,Student 1583,Primary,Tuition,18000,0,Overdue,2026-02-15,Term 3 fee record
STU001584,Student 1584,Commerce,Tuition,18000,0,Overdue,2026-05-15,Term 1 fee record
STU001585,Student 1585,Senior,Tuition,25000,0,Overdue,2026-07-15,Term 2 fee record
STU001586,Student 1586,Primary,Tuition,25000,0,Overdue,2026-07-15,Term 3 fee record
STU001587,Student 1587,Secondary,Tuition,12000,0,Overdue,2026-01-15,Term 1 fee record
STU001588,Student 1588,Commerce,Tuition,18000,0,Pending,2026-08-15,Term 2 fee record
STU001589,Student 1589,Secondary,Tuition,18000,9000,Partial,2026-07-15,Term 3 fee record
STU001590,Student 1590,Science,Tuition,25000,0,Pending,2026-04-15,Term 1 fee record
STU001591,Student 1591,Senior,Tuition,18000,0,Pending,2026-01-15,Term 2 fee record
STU001592,Student 1592,Senior,Tuition,18000,0,Overdue,2026-08-15,Term 3 fee record
STU001593,Student 1593,Secondary,Tuition,18000,0,Pending,2026-09-15,Term 1 fee record
STU001594,Student 1594,Commerce,Tuition,18000,0,Pending,2026-06-15,Term 2 fee record
STU001595,Student 1595,Commerce,Tuition,18000,18000,Paid,2026-07-15,Term 3 fee record
STU001596,Student 1596,Commerce,Tuition,12000,0,Overdue,2026-07-15,Term 1 fee record
STU001597,Student 1597,Secondary,Tuition,18000,18000,Paid,2026-06-15,Term 2 fee record
STU001598,Student 1598,Commerce,Tuition,12000,0,Overdue,2026-07-15,Term 3 fee record
STU001599,Student 1599,Science,Tuition,25000,12500,Partial,2026-01-15,Term 1 fee record
STU001600,Student 1600,Commerce,Tuition,12000,0,Pending,2026-09-15,Term 2 fee record
STU001601,Student 1601,Commerce,Tuition,18000,0,Pending,2026-09-15,Term 3 fee record
STU001602,Student 1602,Science,Tuition,25000,12500,Partial,2026-03-15,Term 1 fee record
STU001603,Student 1603,Secondary,Tuition,12000,0,Overdue,2026-07-15,Term 2 fee record
STU001604,Student 1604,Senior,Tuition,18000,18000,Paid,2026-01-15,Term 3 fee record
STU001605,Student 1605,Senior,Tuition,25000,25000,Paid,2026-08-15,Term 1 fee record
STU001606,Student 1606,Science,Tuition,18000,9000,Partial,2026-03-15,Term 2 fee record
STU001607,Student 1607,Commerce,Tuition,25000,0,Overdue,2026-01-15,Term 3 fee record
STU001608,Student 1608,Secondary,Tuition,18000,9000,Partial,2026-06-15,Term 1 fee record
STU001609,Student 1609,Science,Tuition,12000,0,Overdue,2026-01-15,Term 2 fee record
STU001610,Student 1610,Science,Tuition,25000,0,Overdue,2026-09-15,Term 3 fee record
STU001611,Student 1611,Secondary,Tuition,25000,12500,Partial,2026-02-15,Term 1 fee record
STU001612,Student 1612,Senior,Tuition,18000,9000,Partial,2026-09-15,Term 2 fee record
STU001613,Student 1613,Science,Tuition,12000,6000,Partial,2026-07-15,Term 3 fee record
STU001614,Student 1614,Commerce,Tuition,18000,0,Pending,2026-06-15,Term 1 fee record
STU001615,Student 1615,Commerce,Tuition,25000,12500,Partial,2026-07-15,Term 2 fee record
STU001616,Student 1616,Senior,Tuition,25000,0,Overdue,2026-05-15,Term 3 fee record
STU001617,Student 1617,Commerce,Tuition,18000,0,Overdue,2026-02-15,Term 1 fee record
STU001618,Student 1618,Primary,Tuition,25000,25000,Paid,2026-09-15,Term 2 fee record
STU001619,Student 1619,Commerce,Tuition,25000,12500,Partial,2026-02-15,Term 3 fee record
STU001620,Student 1620,Senior,Tuition,12000,6000,Partial,2026-03-15,Term 1 fee record
STU001621,Student 1621,Science,Tuition,18000,0,Overdue,2026-06-15,Term 2 fee record
STU001622,Student 1622,Science,Tuition,25000,25000,Paid,2026-03-15,Term 3 fee record
STU001623,Student 1623,Commerce,Tuition,18000,0,Overdue,2026-02-15,Term 1 fee record
STU001624,Student 1624,Science,Tuition,12000,12000,Paid,2026-01-15,Term 2 fee record
STU001625,Student 1625,Science,Tuition,25000,25000,Paid,2026-04-15,Term 3 fee record
STU001626,Student 1626,Science,Tuition,25000,0,Pending,2026-08-15,Term 1 fee record
STU001627,Student 1627,Secondary,Tuition,18000,9000,Partial,2026-02-15,Term 2 fee record
STU001628,Student 1628,Science,Tuition,25000,12500,Partial,2026-09-15,Term 3 fee record
STU001629,Student 1629,Commerce,Tuition,12000,0,Overdue,2026-09-15,Term 1 fee record
STU001630,Student 1630,Senior,Tuition,18000,9000,Partial,2026-02-15,Term 2 fee record
STU001631,Student 1631,Primary,Tuition,18000,18000,Paid,2026-08-15,Term 3 fee record
STU001632,Student 1632,Secondary,Tuition,12000,12000,Paid,2026-05-15,Term 1 fee record
STU001633,Student 1633,Commerce,Tuition,25000,0,Overdue,2026-09-15,Term 2 fee record
STU001634,Student 1634,Senior,Tuition,12000,0,Pending,2026-05-15,Term 3 fee record
STU001635,Student 1635,Secondary,Tuition,25000,12500,Partial,2026-06-15,Term 1 fee record
STU001636,Student 1636,Commerce,Tuition,18000,0,Pending,2026-05-15,Term 2 fee record
STU001637,Student 1637,Secondary,Tuition,25000,25000,Paid,2026-05-15,Term 3 fee record
STU001638,Student 1638,Primary,Tuition,12000,12000,Paid,2026-09-15,Term 1 fee record
STU001639,Student 1639,Secondary,Tuition,12000,6000,Partial,2026-08-15,Term 2 fee record
STU001640,Student 1640,Secondary,Tuition,25000,25000,Paid,2026-08-15,Term 3 fee record
STU001641,Student 1641,Secondary,Tuition,18000,9000,Partial,2026-01-15,Term 1 fee record
STU001642,Student 1642,Secondary,Tuition,18000,9000,Partial,2026-06-15,Term 2 fee record
STU001643,Student 1643,Secondary,Tuition,25000,0,Overdue,2026-05-15,Term 3 fee record
STU001644,Student 1644,Commerce,Tuition,12000,0,Overdue,2026-01-15,Term 1 fee record
STU001645,Student 1645,Science,Tuition,12000,6000,Partial,2026-02-15,Term 2 fee record
STU001646,Student 1646,Primary,Tuition,25000,0,Pending,2026-08-15,Term 3 fee record
STU001647,Student 1647,Primary,Tuition,12000,0,Pending,2026-07-15,Term 1 fee record
STU001648,Student 1648,Commerce,Tuition,18000,0,Overdue,2026-03-15,Term 2 fee record
STU001649,Student 1649,Science,Tuition,12000,6000,Partial,2026-01-15,Term 3 fee record
STU001650,Student 1650,Primary,Tuition,25000,0,Pending,2026-07-15,Term 1 fee record
STU001651,Student 1651,Science,Tuition,12000,0,Pending,2026-08-15,Term 2 fee record
STU001652,Student 1652,Primary,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001653,Student 1653,Commerce,Tuition,18000,0,Overdue,2026-05-15,Term 1 fee record
STU001654,Student 1654,Science,Tuition,18000,18000,Paid,2026-07-15,Term 2 fee record
STU001655,Student 1655,Primary,Tuition,25000,0,Pending,2026-08-15,Term 3 fee record
STU001656,Student 1656,Commerce,Tuition,18000,0,Pending,2026-03-15,Term 1 fee record
STU001657,Student 1657,Senior,Tuition,25000,25000,Paid,2026-08-15,Term 2 fee record
STU001658,Student 1658,Secondary,Tuition,12000,0,Pending,2026-09-15,Term 3 fee record
STU001659,Student 1659,Commerce,Tuition,12000,6000,Partial,2026-05-15,Term 1 fee record
STU001660,Student 1660,Commerce,Tuition,25000,0,Overdue,2026-09-15,Term 2 fee record
STU001661,Student 1661,Secondary,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001662,Student 1662,Commerce,Tuition,18000,0,Pending,2026-04-15,Term 1 fee record
STU001663,Student 1663,Commerce,Tuition,25000,12500,Partial,2026-05-15,Term 2 fee record
STU001664,Student 1664,Science,Tuition,25000,25000,Paid,2026-05-15,Term 3 fee record
STU001665,Student 1665,Commerce,Tuition,18000,9000,Partial,2026-09-15,Term 1 fee record
STU001666,Student 1666,Commerce,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001667,Student 1667,Commerce,Tuition,25000,0,Pending,2026-08-15,Term 3 fee record
STU001668,Student 1668,Senior,Tuition,12000,6000,Partial,2026-01-15,Term 1 fee record
STU001669,Student 1669,Primary,Tuition,25000,25000,Paid,2026-04-15,Term 2 fee record
STU001670,Student 1670,Senior,Tuition,18000,18000,Paid,2026-06-15,Term 3 fee record
STU001671,Student 1671,Secondary,Tuition,12000,12000,Paid,2026-09-15,Term 1 fee record
STU001672,Student 1672,Science,Tuition,18000,9000,Partial,2026-08-15,Term 2 fee record
STU001673,Student 1673,Commerce,Tuition,25000,0,Pending,2026-05-15,Term 3 fee record
STU001674,Student 1674,Senior,Tuition,12000,6000,Partial,2026-05-15,Term 1 fee record
STU001675,Student 1675,Secondary,Tuition,18000,0,Pending,2026-01-15,Term 2 fee record
STU001676,Student 1676,Primary,Tuition,12000,0,Pending,2026-04-15,Term 3 fee record
STU001677,Student 1677,Science,Tuition,25000,12500,Partial,2026-07-15,Term 1 fee record
STU001678,Student 1678,Science,Tuition,18000,0,Overdue,2026-08-15,Term 2 fee record
STU001679,Student 1679,Primary,Tuition,18000,9000,Partial,2026-05-15,Term 3 fee record
STU001680,Student 1680,Secondary,Tuition,25000,25000,Paid,2026-09-15,Term 1 fee record
STU001681,Student 1681,Science,Tuition,18000,18000,Paid,2026-07-15,Term 2 fee record
STU001682,Student 1682,Senior,Tuition,18000,18000,Paid,2026-08-15,Term 3 fee record
STU001683,Student 1683,Commerce,Tuition,12000,6000,Partial,2026-09-15,Term 1 fee record
STU001684,Student 1684,Commerce,Tuition,25000,12500,Partial,2026-09-15,Term 2 fee record
STU001685,Student 1685,Commerce,Tuition,12000,6000,Partial,2026-08-15,Term 3 fee record
STU001686,Student 1686,Commerce,Tuition,12000,6000,Partial,2026-05-15,Term 1 fee record
STU001687,Student 1687,Senior,Tuition,12000,6000,Partial,2026-01-15,Term 2 fee record
STU001688,Student 1688,Primary,Tuition,25000,0,Overdue,2026-05-15,Term 3 fee record
STU001689,Student 1689,Science,Tuition,18000,9000,Partial,2026-05-15,Term 1 fee record
STU001690,Student 1690,Senior,Tuition,18000,18000,Paid,2026-08-15,Term 2 fee record
STU001691,Student 1691,Secondary,Tuition,25000,25000,Paid,2026-01-15,Term 3 fee record
STU001692,Student 1692,Senior,Tuition,12000,0,Pending,2026-06-15,Term 1 fee record
STU001693,Student 1693,Senior,Tuition,25000,25000,Paid,2026-09-15,Term 2 fee record
STU001694,Student 1694,Secondary,Tuition,25000,12500,Partial,2026-02-15,Term 3 fee record
STU001695,Student 1695,Science,Tuition,18000,18000,Paid,2026-04-15,Term 1 fee record
STU001696,Student 1696,Science,Tuition,12000,0,Overdue,2026-09-15,Term 2 fee record
STU001697,Student 1697,Commerce,Tuition,18000,18000,Paid,2026-09-15,Term 3 fee record
STU001698,Student 1698,Science,Tuition,25000,0,Overdue,2026-02-15,Term 1 fee record
STU001699,Student 1699,Commerce,Tuition,18000,18000,Paid,2026-01-15,Term 2 fee record
STU001700,Student 1700,Primary,Tuition,25000,0,Pending,2026-06-15,Term 3 fee record
STU001701,Student 1701,Commerce,Tuition,12000,12000,Paid,2026-03-15,Term 1 fee record
STU001702,Student 1702,Commerce,Tuition,25000,0,Pending,2026-01-15,Term 2 fee record
STU001703,Student 1703,Secondary,Tuition,25000,0,Pending,2026-06-15,Term 3 fee record
STU001704,Student 1704,Primary,Tuition,25000,0,Overdue,2026-07-15,Term 1 fee record
STU001705,Student 1705,Primary,Tuition,12000,12000,Paid,2026-01-15,Term 2 fee record
STU001706,Student 1706,Secondary,Tuition,25000,12500,Partial,2026-02-15,Term 3 fee record
STU001707,Student 1707,Secondary,Tuition,12000,12000,Paid,2026-02-15,Term 1 fee record
STU001708,Student 1708,Commerce,Tuition,18000,9000,Partial,2026-03-15,Term 2 fee record
STU001709,Student 1709,Science,Tuition,25000,12500,Partial,2026-04-15,Term 3 fee record
STU001710,Student 1710,Commerce,Tuition,18000,9000,Partial,2026-03-15,Term 1 fee record
STU001711,Student 1711,Commerce,Tuition,18000,18000,Paid,2026-02-15,Term 2 fee record
STU001712,Student 1712,Senior,Tuition,12000,12000,Paid,2026-09-15,Term 3 fee record
STU001713,Student 1713,Senior,Tuition,25000,25000,Paid,2026-03-15,Term 1 fee record
STU001714,Student 1714,Senior,Tuition,25000,0,Pending,2026-03-15,Term 2 fee record
STU001715,Student 1715,Commerce,Tuition,18000,0,Overdue,2026-04-15,Term 3 fee record
STU001716,Student 1716,Secondary,Tuition,12000,0,Pending,2026-07-15,Term 1 fee record
STU001717,Student 1717,Science,Tuition,25000,0,Overdue,2026-09-15,Term 2 fee record
STU001718,Student 1718,Senior,Tuition,18000,0,Overdue,2026-07-15,Term 3 fee record
STU001719,Student 1719,Primary,Tuition,18000,9000,Partial,2026-01-15,Term 1 fee record
STU001720,Student 1720,Commerce,Tuition,25000,0,Pending,2026-01-15,Term 2 fee record
STU001721,Student 1721,Primary,Tuition,18000,0,Overdue,2026-01-15,Term 3 fee record
STU001722,Student 1722,Primary,Tuition,18000,18000,Paid,2026-06-15,Term 1 fee record
STU001723,Student 1723,Secondary,Tuition,18000,0,Pending,2026-06-15,Term 2 fee record
STU001724,Student 1724,Secondary,Tuition,18000,18000,Paid,2026-09-15,Term 3 fee record
STU001725,Student 1725,Senior,Tuition,25000,25000,Paid,2026-08-15,Term 1 fee record
STU001726,Student 1726,Science,Tuition,18000,9000,Partial,2026-05-15,Term 2 fee record
STU001727,Student 1727,Secondary,Tuition,18000,9000,Partial,2026-07-15,Term 3 fee record
STU001728,Student 1728,Senior,Tuition,18000,0,Overdue,2026-09-15,Term 1 fee record
STU001729,Student 1729,Commerce,Tuition,25000,12500,Partial,2026-04-15,Term 2 fee record
STU001730,Student 1730,Secondary,Tuition,25000,0,Overdue,2026-08-15,Term 3 fee record
STU001731,Student 1731,Commerce,Tuition,12000,6000,Partial,2026-07-15,Term 1 fee record
STU001732,Student 1732,Secondary,Tuition,25000,25000,Paid,2026-07-15,Term 2 fee record
STU001733,Student 1733,Science,Tuition,18000,0,Pending,2026-01-15,Term 3 fee record
STU001734,Student 1734,Senior,Tuition,18000,0,Overdue,2026-02-15,Term 1 fee record
STU001735,Student 1735,Science,Tuition,12000,0,Overdue,2026-03-15,Term 2 fee record
STU001736,Student 1736,Primary,Tuition,18000,18000,Paid,2026-06-15,Term 3 fee record
STU001737,Student 1737,Senior,Tuition,25000,12500,Partial,2026-05-15,Term 1 fee record
STU001738,Student 1738,Commerce,Tuition,25000,0,Pending,2026-01-15,Term 2 fee record
STU001739,Student 1739,Secondary,Tuition,25000,25000,Paid,2026-08-15,Term 3 fee record
STU001740,Student 1740,Secondary,Tuition,12000,0,Pending,2026-03-15,Term 1 fee record
STU001741,Student 1741,Science,Tuition,12000,0,Overdue,2026-04-15,Term 2 fee record
STU001742,Student 1742,Primary,Tuition,25000,25000,Paid,2026-08-15,Term 3 fee record
STU001743,Student 1743,Secondary,Tuition,25000,0,Overdue,2026-05-15,Term 1 fee record
STU001744,Student 1744,Senior,Tuition,12000,12000,Paid,2026-08-15,Term 2 fee record
STU001745,Student 1745,Secondary,Tuition,18000,0,Overdue,2026-01-15,Term 3 fee record
STU001746,Student 1746,Commerce,Tuition,12000,6000,Partial,2026-04-15,Term 1 fee record
STU001747,Student 1747,Senior,Tuition,18000,9000,Partial,2026-01-15,Term 2 fee record
STU001748,Student 1748,Primary,Tuition,25000,0,Pending,2026-07-15,Term 3 fee record
STU001749,Student 1749,Science,Tuition,12000,6000,Partial,2026-01-15,Term 1 fee record
STU001750,Student 1750,Primary,Tuition,25000,12500,Partial,2026-05-15,Term 2 fee record
STU001751,Student 1751,Commerce,Tuition,12000,0,Overdue,2026-01-15,Term 3 fee record
STU001752,Student 1752,Senior,Tuition,12000,6000,Partial,2026-01-15,Term 1 fee record
STU001753,Student 1753,Secondary,Tuition,18000,18000,Paid,2026-04-15,Term 2 fee record
STU001754,Student 1754,Science,Tuition,12000,6000,Partial,2026-06-15,Term 3 fee record
STU001755,Student 1755,Science,Tuition,25000,0,Pending,2026-01-15,Term 1 fee record
STU001756,Student 1756,Senior,Tuition,12000,0,Pending,2026-05-15,Term 2 fee record
STU001757,Student 1757,Secondary,Tuition,18000,18000,Paid,2026-07-15,Term 3 fee record
STU001758,Student 1758,Senior,Tuition,25000,12500,Partial,2026-04-15,Term 1 fee record
STU001759,Student 1759,Science,Tuition,12000,6000,Partial,2026-09-15,Term 2 fee record
STU001760,Student 1760,Science,Tuition,25000,12500,Partial,2026-09-15,Term 3 fee record
STU001761,Student 1761,Commerce,Tuition,25000,25000,Paid,2026-07-15,Term 1 fee record
STU001762,Student 1762,Science,Tuition,18000,9000,Partial,2026-09-15,Term 2 fee record
STU001763,Student 1763,Secondary,Tuition,25000,12500,Partial,2026-04-15,Term 3 fee record
STU001764,Student 1764,Primary,Tuition,25000,0,Overdue,2026-02-15,Term 1 fee record
STU001765,Student 1765,Senior,Tuition,12000,6000,Partial,2026-05-15,Term 2 fee record
STU001766,Student 1766,Primary,Tuition,18000,0,Overdue,2026-01-15,Term 3 fee record
STU001767,Student 1767,Senior,Tuition,18000,9000,Partial,2026-07-15,Term 1 fee record
STU001768,Student 1768,Secondary,Tuition,18000,18000,Paid,2026-03-15,Term 2 fee record
STU001769,Student 1769,Secondary,Tuition,12000,6000,Partial,2026-07-15,Term 3 fee record
STU001770,Student 1770,Senior,Tuition,18000,9000,Partial,2026-08-15,Term 1 fee record
STU001771,Student 1771,Secondary,Tuition,12000,0,Pending,2026-04-15,Term 2 fee record
STU001772,Student 1772,Science,Tuition,25000,0,Pending,2026-01-15,Term 3 fee record
STU001773,Student 1773,Senior,Tuition,25000,25000,Paid,2026-09-15,Term 1 fee record
STU001774,Student 1774,Primary,Tuition,12000,0,Overdue,2026-03-15,Term 2 fee record
STU001775,Student 1775,Primary,Tuition,12000,0,Pending,2026-07-15,Term 3 fee record
STU001776,Student 1776,Secondary,Tuition,25000,0,Overdue,2026-07-15,Term 1 fee record
STU001777,Student 1777,Secondary,Tuition,18000,0,Pending,2026-06-15,Term 2 fee record
STU001778,Student 1778,Senior,Tuition,25000,0,Pending,2026-09-15,Term 3 fee record
STU001779,Student 1779,Primary,Tuition,12000,12000,Paid,2026-02-15,Term 1 fee record
STU001780,Student 1780,Secondary,Tuition,12000,0,Pending,2026-02-15,Term 2 fee record
STU001781,Student 1781,Senior,Tuition,12000,6000,Partial,2026-03-15,Term 3 fee record
STU001782,Student 1782,Senior,Tuition,12000,0,Overdue,2026-05-15,Term 1 fee record
STU001783,Student 1783,Secondary,Tuition,18000,18000,Paid,2026-03-15,Term 2 fee record
STU001784,Student 1784,Commerce,Tuition,25000,25000,Paid,2026-07-15,Term 3 fee record
STU001785,Student 1785,Science,Tuition,18000,9000,Partial,2026-08-15,Term 1 fee record
STU001786,Student 1786,Science,Tuition,25000,0,Pending,2026-07-15,Term 2 fee record
STU001787,Student 1787,Secondary,Tuition,25000,0,Pending,2026-03-15,Term 3 fee record
STU001788,Student 1788,Primary,Tuition,12000,6000,Partial,2026-07-15,Term 1 fee record
STU001789,Student 1789,Senior,Tuition,25000,25000,Paid,2026-03-15,Term 2 fee record
STU001790,Student 1790,Secondary,Tuition,12000,6000,Partial,2026-02-15,Term 3 fee record
STU001791,Student 1791,Commerce,Tuition,18000,9000,Partial,2026-06-15,Term 1 fee record
STU001792,Student 1792,Commerce,Tuition,25000,12500,Partial,2026-09-15,Term 2 fee record
STU001793,Student 1793,Senior,Tuition,12000,0,Pending,2026-03-15,Term 3 fee record
STU001794,Student 1794,Commerce,Tuition,12000,0,Pending,2026-03-15,Term 1 fee record
STU001795,Student 1795,Primary,Tuition,25000,0,Overdue,2026-07-15,Term 2 fee record
STU001796,Student 1796,Senior,Tuition,25000,0,Pending,2026-04-15,Term 3 fee record
STU001797,Student 1797,Commerce,Tuition,25000,0,Overdue,2026-09-15,Term 1 fee record
STU001798,Student 1798,Science,Tuition,25000,25000,Paid,2026-05-15,Term 2 fee record
STU001799,Student 1799,Commerce,Tuition,18000,18000,Paid,2026-03-15,Term 3 fee record
STU001800,Student 1800,Primary,Tuition,12000,0,Pending,2026-03-15,Term 1 fee record
STU001801,Student 1801,Science,Tuition,18000,9000,Partial,2026-06-15,Term 2 fee record
STU001802,Student 1802,Science,Tuition,18000,0,Overdue,2026-03-15,Term 3 fee record
STU001803,Student 1803,Senior,Tuition,12000,0,Overdue,2026-05-15,Term 1 fee record
STU001804,Student 1804,Primary,Tuition,25000,0,Pending,2026-06-15,Term 2 fee record
STU001805,Student 1805,Commerce,Tuition,12000,0,Overdue,2026-09-15,Term 3 fee record
STU001806,Student 1806,Senior,Tuition,12000,12000,Paid,2026-06-15,Term 1 fee record
STU001807,Student 1807,Primary,Tuition,12000,0,Pending,2026-03-15,Term 2 fee record
STU001808,Student 1808,Secondary,Tuition,12000,12000,Paid,2026-09-15,Term 3 fee record
STU001809,Student 1809,Primary,Tuition,12000,12000,Paid,2026-01-15,Term 1 fee record
STU001810,Student 1810,Primary,Tuition,25000,0,Overdue,2026-01-15,Term 2 fee record
STU001811,Student 1811,Science,Tuition,12000,0,Overdue,2026-05-15,Term 3 fee record
STU001812,Student 1812,Primary,Tuition,18000,0,Pending,2026-02-15,Term 1 fee record
STU001813,Student 1813,Senior,Tuition,12000,6000,Partial,2026-04-15,Term 2 fee record
STU001814,Student 1814,Secondary,Tuition,12000,0,Overdue,2026-01-15,Term 3 fee record
STU001815,Student 1815,Secondary,Tuition,18000,18000,Paid,2026-06-15,Term 1 fee record
STU001816,Student 1816,Primary,Tuition,25000,12500,Partial,2026-09-15,Term 2 fee record
STU001817,Student 1817,Primary,Tuition,12000,0,Overdue,2026-09-15,Term 3 fee record
STU001818,Student 1818,Secondary,Tuition,25000,0,Overdue,2026-06-15,Term 1 fee record
STU001819,Student 1819,Secondary,Tuition,25000,0,Overdue,2026-08-15,Term 2 fee record
STU001820,Student 1820,Senior,Tuition,25000,0,Pending,2026-05-15,Term 3 fee record
STU001821,Student 1821,Senior,Tuition,18000,18000,Paid,2026-08-15,Term 1 fee record
STU001822,Student 1822,Commerce,Tuition,18000,18000,Paid,2026-04-15,Term 2 fee record
STU001823,Student 1823,Senior,Tuition,12000,12000,Paid,2026-03-15,Term 3 fee record
STU001824,Student 1824,Senior,Tuition,25000,25000,Paid,2026-03-15,Term 1 fee record
STU001825,Student 1825,Commerce,Tuition,18000,0,Overdue,2026-03-15,Term 2 fee record
STU001826,Student 1826,Commerce,Tuition,18000,0,Overdue,2026-03-15,Term 3 fee record
STU001827,Student 1827,Secondary,Tuition,12000,0,Overdue,2026-01-15,Term 1 fee record
STU001828,Student 1828,Science,Tuition,18000,0,Pending,2026-03-15,Term 2 fee record
STU001829,Student 1829,Primary,Tuition,12000,12000,Paid,2026-09-15,Term 3 fee record
STU001830,Student 1830,Primary,Tuition,18000,9000,Partial,2026-04-15,Term 1 fee record
STU001831,Student 1831,Senior,Tuition,25000,0,Pending,2026-04-15,Term 2 fee record
STU001832,Student 1832,Senior,Tuition,12000,0,Pending,2026-05-15,Term 3 fee record
STU001833,Student 1833,Science,Tuition,25000,25000,Paid,2026-03-15,Term 1 fee record
STU001834,Student 1834,Commerce,Tuition,12000,0,Overdue,2026-07-15,Term 2 fee record
STU001835,Student 1835,Secondary,Tuition,12000,0,Pending,2026-02-15,Term 3 fee record
STU001836,Student 1836,Primary,Tuition,18000,0,Pending,2026-06-15,Term 1 fee record
STU001837,Student 1837,Commerce,Tuition,25000,0,Pending,2026-04-15,Term 2 fee record
STU001838,Student 1838,Science,Tuition,25000,25000,Paid,2026-02-15,Term 3 fee record
STU001839,Student 1839,Secondary,Tuition,18000,9000,Partial,2026-06-15,Term 1 fee record
STU001840,Student 1840,Commerce,Tuition,25000,25000,Paid,2026-05-15,Term 2 fee record
